15137	še[barley]
1530	dabin[semolina]
1527	ziz[emmer]
724	zid[flour]
621	zulum[date]
549	kib[wheat]
525	zidsig[flour]
516	kaš[beer] du[go]
285	ninda[bread] du[go]
280	ninda[bread]
268	še[barley] ura[loan]
252	šeba[ration]
243	duh[bran] du[go]
238	kaš[beer] sag[rare]
236	duh[bran] sag[rare]
170	kud[fish] šeŋ[cook]
167	niŋara[groats] sag[rare]
166	esir[bitumen] eʾa[~bitumen]
140	šeŋeši[sesame]
117	gaʾar[cheese]
117	iŋeš[oil]
107	inun[ghee]
104	gugala[chickpea?]
100	niŋara[groats]
93	ninda[bread] sag[rare]
92	imŋaŋa[emmer]
91	šelu[coriander]
88	gazi[condiment]
86	kaš[beer]
80	naŋa[potash]
74	še[barley] šukur[ration]
71	zidgu[flour]
67	ninda[bread] šu[hand]
65	naŋasiʾe[plant]
63	niŋara[groats] du[go]
59	hašhur[apple] duru[wet]
59	bappir[~beer] sag[rare]
57	bappir[~beer]
56	eša[flour]
56	ninda[bread] GIŠ.AŠ[~bread]
56	še[barley] sumun[old]
55	munu[malt]
53	duh[bran]
50	esir[bitumen] ah[dry]
49	išah[lard]
45	gutur[lentil?]
45	munu[malt] si[horn] e[leave]
44	zidgu[flour] sag[rare]
43	kaš[beer] dida[wort] du[go]
42	še[barley] kaš[beer]
42	mun[salt]
39	še[barley] zid[flour]
38	še[barley] ziz[emmer]
38	arzana[groats]
35	peš[fig] duru[wet]
35	ninda[bread] zidsig[flour]
34	kud[fish]
34	i[oil]
34	hašhur[apple]
32	niŋara[groats] imŋaŋa[emmer]
31	inu[straw]
29	ziz[emmer] babbar[white]
29	niŋki[herd]
28	kaš[beer] ninda[bread]
26	ninda[bread] zidmilla[flour] baba[porridge]
25	šumsikil[vegetable]
24	gašeʾa[~dairy]
24	zidmilla[flour] baba[porridge]
24	numun[seed] šumsikil[vegetable]
23	zidgu[flour] du[go]
22	kaš[beer] dida[wort] sag[rare]
22	ŋeši[sesame]
20	ziz[emmer] gunida[~grain]
19	še[barley] kur[mountain]
19	maš[interest]
19	zid₂.KA[flour]
18	še[barley] ura[loan] zid[flour]
18	zidgu[flour] us[follow]
18	šeguba[payment]
17	zid[flour] ninda[bread]
17	ninda[bread] zid[flour]
16	zulum[date] sag[rare]
16	bappir[~beer] du[go]
16	iku[unit]
16	šeba[ration] zagmuk[new year]
16	saŋ[head] šumsikil[vegetable]
15	saŋ[head]
15	še[barley] ninda[bread]
15	še[barley] išah[lard]
14	ninda[bread] zidgu[flour]
14	zid[flour] baba[porridge] sag[rare]
14	ziz[emmer] sumun[old]
14	zid[flour] dabin[semolina]
14	še[barley] gibil[new]
14	sag[rare]
13	še[barley] mungazi[~agriculture]
13	iku[oil]
13	uhin[date]
13	gu[pulse] hi[mix]
13	duh[bran] babbar[white]
13	šimbirida[plant]
13	eštum[chaff?]
13	še[barley] gub[stand]
13	zid[flour] sag[good]
13	gu[pulse]
13	nurma[pomegranate]
13	ŋipar[tree] ah[dry]
12	guru[store]
12	baba[porridge] munu[malt]
6	gamun[cumin] babbar[white]
6	duh[bran] ŋeši[sesame]
6	nindaʾidea[bread]
6	sim[fish]
6	ziz[emmer] kib[wheat]
6	duh[bran] du[go] duru[wet]
6	min[two] sila[unit] še[barley]
5	dug[pot] dida[wort] du[go]
5	esir[bitumen] ah[dry]
5	šim[aromatics] du[go]
5	zizba[ration]
5	še[barley] zid₂.KA[flour]
5	še[barley] munu[malt]
5	gamamtum[vegetable]
5	kaš[beer] dida[wort]
5	šumsikil[vegetable] gal[big]
5	zahili[plant]
5	murgu[fodder]
5	guru[store] še[barley]
5	še[barley] numun[seed]
5	ninda[bread] zidmilla[flour]
5	še[barley] kib[wheat] ziz[emmer]
5	še[barley] arzana[groats]
5	ninda[bread] babbar[white]
5	še[barley] ura[loan] maš[interest]
4	še[barley] šukur[ration] engar[farmer]
4	usuh[tree] miriza[plank] ma[ship]
4	zidgu[flour] sag[rare] šakkanak[general]
4	a[arm] luhuŋa[hireling]
4	igi[face]
4	numun[seed] šumgaz[vegetable]
4	zid[flour] munu[malt] sag[rare]
4	dabin[semolina] še[barley]
4	še.A[food product]
4	zid[flour] baba[porridge]
4	še[barley] ura[loan] maš[interest] tuku[acquire]
4	šuniŋin[total] še[barley]
4	arzana[groats] niŋara[groats] sag[rare]
4	ninda[bread] šu[hand] zidsig[flour]
4	dabin[semolina] sa[roast]
4	zid[flour] asaŋ[~flour]
4	ŋeš[tree]
4	zid[flour] gaz[kill]
4	še[barley] kaš[beer] dida[wort]
4	esir[bitumen]
4	zid[flour] imŋaŋa[emmer]
4	munu[malt] baba[porridge]
4	ninda[bread] zir[break]
4	nindašura[bread]
4	sig[weak]
4	gaʾargazi[~dairy]
4	a[arm] huŋ[hire]
4	še[barley] guru[store]
4	saŋa[cnne] šumsikil[vegetable]
4	šeba[ration] UN.IL₂[menial]
4	ninda[bread] zidsig[flour] sumun[old]
4	še[barley] kaš[beer] sag[rare]
4	še[barley] NE.KA[unmng]
4	šumsikil[vegetable] igi[eye] saŋ[choose]
4	zid[flour] ziz[emmer] kib[wheat]
4	duh[bran] giggig[black]
4	gu[neck]
4	še[barley] ura[loan] mu.DU[delivery]
4	zulum[date] ŋeš[tree] su[red] ŋeš[tree] giggig[black] šar[mix]
4	gir.NE[fish]
4	dida[wort] du[go]
3	ura[loan]
3	še[barley] idub[granary] erin[people]
3	maš[interest] še[barley]
3	še[barley] hulu[bad]
3	ninda[bread] marsašum[~bread]
3	munu[malt] naŋ[crush]
3	še[barley] maš[interest] tuku[acquire]
3	še[barley] dabin[semolina]
3	ah[dry]
3	zulum[date] uhin[date]
3	ninda[bread] ŋeši[sesame]
3	iŋeš[oil] dug[good]
3	duh[bran] duru[wet] du[go]
3	še[barley] bappir[~beer]
3	še[barley] kaš[beer] giggig[black] sag[rare]
3	še[barley] apinla[tiller] ak[do]
3	zid[flour] gun[load]
3	ŋeštin[vine] eša[flour]
3	nu[not] ninda[bread] du[go]
3	zulum[date] hulu[bad]
3	zidmilla[flour]
3	šimgamgama[aromatics]
3	še[barley] gabla[object]
3	še[barley] gud[ox] gu[eat]
3	dana[unit]
3	ziz[emmer] hulu[bad]
3	zulum[date] sag[good]
3	ninda[bread] gal[big]
3	zid[flour] sag[rare]
3	eša[flour] us[side]
3	esir[bitumen] hursaŋ[mountain]
3	dabin[semolina] ninda[bread]
3	tu[bulb] šumsikil[vegetable]
3	zid[flour] gugala[chickpea?]
3	dug[pot]
3	igi[eye] saŋ[choose] šumsikil[vegetable]
3	še[barley] ŋeš[tree] rah[beat]
3	še[barley] šim[aromatics]
3	še[barley] u[and] zid[flour]
3	iku[unit] še[barley]
3	udu[sheep] niŋdab[requisitions]
3	gamgam[fish]
3	zidgu[flour] šakkanak[general]
3	eša[flour] sag[rare]
3	šuniŋin[total] še[barley]
3	še[barley] in.nu.HA[barley]
3	nu[not] ninda[bread] šu[hand]
3	še[barley] i[oil]
3	zid[flour] ura[loan]
2	še[barley] amar[young]
2	ninda[bread] duh[bran]
2	ninda[bread] zidgu[flour] du[go]
2	šim[aromatics]
2	u[grass] še[barley]
2	esir[bitumen] ah[dry] šeŋ[cook]
2	zid[flour] ara[grind]
2	zid[flour] eša[flour]
2	ninda[bread] i[oil]
2	nu[not]
2	zi[life]
2	arzana[groats] niŋara[groats] us[side]
2	a[arm] ma[ship] zid[flour] še[barley]
2	ninda[bread] gagartum[bread]
2	duh[bran] e[leave]
2	gutur[lentil?] us[follow]
2	ninda[bread] dabin[semolina]
2	ninda[bread] ah[dry]
2	lib[fat]
2	sar[garden]
2	kaš[beer] imŋaŋa[emmer]
2	esir[bitumen] luh[clean]
2	kaš[beer] giggig[black]
2	še[barley] sag[rare]
2	maš[interest] aš[one]
2	še[barley] ura[loan] libir[old]
2	ziz[emmer] ninda[bread]
2	še[barley] murgu[fodder]
2	ŋal[be]
2	dabin[semolina] sag[rare]
2	ga[milk] gimma[~milk]
2	munu[malt] ŋeš[tree] rah[beat]
